"","Filename","Segment","WC","Analytic","Clout","Authentic","Tone","WPS","Sixltr","Dic","function","pronoun","ppron","i","we","you","shehe","they","ipron","article","prep","auxverb","adverb","conj","negate","verb","adj","compare","interrog","number","quant","affect","posemo","negemo","anx","anger","sad","social","family","friend","female","male","cogproc","insight","cause","discrep","tentat","certain","differ","percept","see","hear","feel","bio","body","health","sexual","ingest","drives","affiliation","achieve","power","reward","risk","focuspast","focuspresent","focusfuture","relativ","motion","space","time","work","leisure","home","money","relig","death","informal","swear","netspeak","assent","nonflu","filler","AllPunc","Period","Comma","Colon","SemiC","QMark","Exclam","Dash","Quote","Apostro","Parenth","OtherP","id"
"628","995.txt",1,12,98.02,20.24,23.51,25.77,12,8.33,100,58.33,16.67,16.67,16.67,0,0,0,0,0,8.33,25,0,0,8.33,0,25,0,0,0,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,8.33,0,0,8.33,0,0,0,8.33,8.33,0,0,0,0,0,0,0,16.67,8.33,0,0,8.33,0,0,25,0,8.33,0,8.33,0,0,0,8.33,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,995
"629","1346.txt",1,37,1.45,99,1,2.3,12.33,5.41,94.59,62.16,24.32,13.51,0,13.51,0,0,0,10.81,2.7,8.11,8.11,16.22,10.81,2.7,18.92,2.7,0,5.41,0,8.11,8.11,2.7,5.41,2.7,0,0,18.92,0,0,0,0,18.92,0,8.11,2.7,2.7,5.41,0,0,0,0,0,2.7,0,0,0,0,21.62,16.22,2.7,2.7,2.7,0,0,16.22,2.7,5.41,2.7,5.41,0,0,0,2.7,0,0,0,0,0,0,0,0,0,13.51,2.7,0,0,0,2.7,2.7,0,0,5.41,0,0,1346
"630","1420.txt",1,3,1,1,98.01,1,3,0,100,66.67,33.33,33.33,33.33,0,0,0,0,0,0,0,33.33,0,0,0,33.33,33.33,0,0,0,0,33.33,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420
"631","2129.txt",1,26,98.86,77.92,5.76,1,26,23.08,76.92,50,11.54,7.69,0,0,0,0,7.69,3.85,11.54,19.23,0,0,7.69,0,0,0,0,0,3.85,0,11.54,3.85,7.69,3.85,0,0,11.54,3.85,0,0,0,3.85,0,0,0,0,0,3.85,0,0,0,0,3.85,0,3.85,0,0,15.38,3.85,0,7.69,0,3.85,0,0,0,7.69,0,3.85,0,3.85,3.85,3.85,0,0,0,0,0,0,0,0,0,7.69,0,3.85,0,0,0,0,3.85,0,0,0,0,2129
"632","1434.txt",1,16,37.39,99,1,99,16,31.25,100,62.5,25,18.75,0,6.25,12.5,0,0,6.25,0,18.75,6.25,0,12.5,0,12.5,0,0,0,0,0,6.25,6.25,0,0,0,0,37.5,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,18.75,0,6.25,6.25,6.25,0,6.25,6.25,6.25,0,6.25,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434
"633","1352.txt",1,5,92.84,2.31,1,1,5,0,60,40,0,0,0,0,0,0,0,0,20,0,20,0,0,0,20,0,0,0,0,0,20,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,1352
"634","76.txt",1,12,92.84,79.76,1,25.77,12,16.67,75,16.67,0,0,0,0,0,0,0,0,8.33,0,0,0,8.33,0,16.67,16.67,0,0,0,8.33,33.33,16.67,16.67,16.67,0,0,8.33,0,0,0,0,16.67,0,0,8.33,8.33,8.33,0,0,0,0,0,8.33,0,0,0,0,16.67,8.33,8.33,0,0,0,0,16.67,8.33,8.33,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,76
"635","836.txt",1,26,82,98.93,98.79,1,8.67,11.54,100,46.15,11.54,7.69,0,3.85,3.85,0,0,3.85,11.54,7.69,7.69,3.85,3.85,0,11.54,7.69,7.69,0,0,7.69,11.54,3.85,7.69,0,0,3.85,15.38,0,0,0,0,11.54,0,0,0,0,11.54,0,0,0,0,0,0,0,0,0,0,7.69,3.85,0,0,0,3.85,0,11.54,0,34.62,15.38,15.38,19.23,0,0,7.69,0,0,0,0,0,0,0,0,0,15.38,11.54,3.85,0,0,0,0,0,0,0,0,0,836
"636","2115.txt",1,18,85.72,86.68,58.07,25.77,6,16.67,88.89,55.56,16.67,5.56,0,5.56,0,0,0,11.11,5.56,22.22,5.56,11.11,0,0,22.22,5.56,0,5.56,0,0,11.11,5.56,5.56,5.56,0,0,5.56,0,0,0,0,5.56,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,16.67,5.56,0,5.56,5.56,0,0,16.67,16.67,27.78,0,11.11,16.67,0,0,0,0,0,0,0,0,0,0,0,0,22.22,11.11,0,0,0,0,0,0,0,0,0,11.11,2115
"637","188.txt",1,4,37.39,50,1,1,4,50,100,25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,50,0,0,0,0,75,0,75,50,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,25,25,0,0,0,0,0,0,0,0,0,188
"638","1408.txt",1,22,12.85,8.65,99,1,22,13.64,100,54.55,22.73,22.73,22.73,0,0,0,0,0,0,9.09,13.64,0,9.09,0,27.27,13.64,13.64,0,0,4.55,9.09,0,9.09,4.55,0,4.55,9.09,4.55,4.55,0,0,9.09,4.55,0,4.55,0,0,0,4.55,0,0,4.55,0,0,0,0,0,13.64,9.09,4.55,0,0,0,0,13.64,0,13.64,0,4.55,9.09,4.55,4.55,4.55,0,0,0,0,0,0,0,0,0,13.64,4.55,9.09,0,0,0,0,0,0,0,0,0,1408
"639","2101.txt",1,9,1,1.38,99,25.77,9,0,100,66.67,22.22,11.11,11.11,0,0,0,0,11.11,0,11.11,22.22,11.11,11.11,11.11,44.44,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,11.11,33.33,11.11,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,11.11,0,0,2101
"640","62.txt",1,42,92.84,40.6,37.24,25.77,14,16.67,88.1,47.62,4.76,0,0,0,0,0,0,4.76,9.52,16.67,4.76,4.76,9.52,2.38,11.9,2.38,2.38,0,0,0,4.76,2.38,2.38,2.38,0,0,4.76,0,0,0,0,7.14,0,0,2.38,0,0,4.76,2.38,0,2.38,0,0,0,0,0,0,11.9,0,0,7.14,0,4.76,0,9.52,2.38,16.67,4.76,9.52,4.76,9.52,2.38,0,7.14,0,0,0,0,0,0,0,0,14.29,4.76,9.52,0,0,0,0,0,0,0,0,0,62
"641","822.txt",1,29,49.46,84.96,3.81,1,14.5,20.69,93.1,65.52,17.24,13.79,6.9,3.45,0,0,3.45,3.45,10.34,13.79,13.79,6.9,6.9,0,10.34,6.9,0,0,0,3.45,13.79,3.45,10.34,3.45,6.9,0,13.79,0,0,0,0,10.34,3.45,0,0,3.45,6.9,0,0,0,0,0,3.45,0,3.45,0,0,10.34,6.9,0,6.9,0,0,3.45,6.9,0,0,0,0,0,3.45,0,0,0,0,0,3.45,0,0,0,3.45,0,6.9,3.45,0,0,0,0,0,0,0,3.45,0,0,822
"642","89.txt",1,46,70.3,66.81,40.55,93.61,15.33,21.74,93.48,47.83,8.7,4.35,4.35,0,0,0,0,4.35,4.35,15.22,6.52,8.7,8.7,0,21.74,10.87,2.17,2.17,0,6.52,13.04,8.7,4.35,2.17,0,2.17,8.7,2.17,0,0,2.17,17.39,2.17,2.17,6.52,2.17,4.35,0,2.17,0,0,2.17,2.17,0,0,0,0,10.87,4.35,2.17,4.35,2.17,0,4.35,6.52,4.35,19.57,4.35,8.7,6.52,0,0,0,2.17,0,0,0,0,0,0,0,0,10.87,6.52,4.35,0,0,0,0,0,0,0,0,0,89
"643","1385.txt",1,57,63.17,1.81,99,58.97,19,8.77,98.25,56.14,17.54,10.53,10.53,0,0,0,0,7.02,10.53,14.04,5.26,7.02,8.77,1.75,14.04,14.04,5.26,0,0,10.53,12.28,7.02,5.26,1.75,0,3.51,1.75,1.75,0,0,0,21.05,3.51,0,0,5.26,1.75,10.53,3.51,0,0,3.51,1.75,0,1.75,0,0,7.02,1.75,1.75,0,1.75,1.75,3.51,10.53,0,14.04,5.26,7.02,5.26,0,1.75,1.75,0,0,0,0,0,0,0,0,0,14.04,5.26,5.26,0,0,0,0,0,0,3.51,0,0,1385
"644","611.txt",1,17,85.18,72.17,6.2,1,8.5,11.76,100,52.94,5.88,0,0,0,0,0,0,5.88,11.76,11.76,5.88,5.88,5.88,5.88,17.65,11.76,0,5.88,0,0,17.65,5.88,11.76,11.76,0,0,17.65,0,0,0,0,11.76,5.88,0,0,0,0,5.88,0,0,0,0,5.88,0,5.88,0,0,11.76,0,0,5.88,5.88,0,5.88,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.53,11.76,5.88,0,0,0,0,0,0,5.88,0,0,611
"645","177.txt",1,18,45.11,28.91,98.01,99,9,33.33,100,44.44,11.11,11.11,11.11,0,0,0,0,0,0,11.11,5.56,5.56,5.56,5.56,11.11,5.56,0,0,0,0,22.22,22.22,0,0,0,0,11.11,5.56,0,0,5.56,5.56,5.56,0,0,0,0,0,16.67,5.56,5.56,5.56,0,0,0,0,0,11.11,5.56,5.56,0,0,0,0,5.56,0,16.67,5.56,5.56,5.56,11.11,0,0,0,5.56,0,0,0,0,0,0,0,27.78,5.56,0,0,22.22,0,0,0,0,0,0,0,177
"646","163.txt",1,40,37.39,50,27.99,2.89,20,22.5,92.5,57.5,17.5,10,7.5,2.5,0,0,0,7.5,7.5,10,5,10,7.5,2.5,20,5,0,2.5,0,2.5,12.5,5,7.5,2.5,0,2.5,12.5,2.5,2.5,0,0,17.5,2.5,0,5,0,5,5,5,2.5,0,2.5,0,0,0,0,0,15,7.5,0,2.5,2.5,2.5,0,12.5,5,7.5,2.5,5,2.5,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,12.5,5,5,0,0,0,0,0,0,2.5,0,0,163
"647","605.txt",1,29,99,91.6,1,25.77,14.5,24.14,93.1,55.17,10.34,6.9,0,3.45,0,0,3.45,3.45,13.79,20.69,3.45,3.45,3.45,0,6.9,6.9,0,0,0,0,13.79,6.9,6.9,0,3.45,3.45,13.79,0,0,0,0,10.34,0,3.45,0,0,3.45,3.45,0,0,0,0,0,0,0,0,0,24.14,3.45,3.45,10.34,3.45,3.45,0,3.45,3.45,3.45,3.45,0,0,10.34,0,0,0,0,0,0,0,0,0,0,0,20.69,13.79,6.9,0,0,0,0,0,0,0,0,0,605
"648","1391.txt",1,34,4.6,61.58,66.34,1,11.33,20.59,97.06,61.76,20.59,14.71,11.76,0,0,0,2.94,5.88,2.94,11.76,14.71,11.76,11.76,0,20.59,11.76,0,0,0,0,17.65,5.88,11.76,8.82,0,2.94,14.71,2.94,2.94,0,0,2.94,0,0,0,2.94,0,0,0,0,0,0,2.94,0,2.94,0,0,5.88,5.88,0,0,0,0,0,17.65,8.82,11.76,2.94,2.94,8.82,0,2.94,2.94,0,0,0,2.94,0,0,2.94,0,0,11.76,5.88,0,0,0,0,0,0,0,5.88,0,0,1391
"649","639.txt",1,27,88.48,13.32,79.42,1,13.5,7.41,92.59,55.56,7.41,7.41,7.41,0,0,0,0,0,14.81,14.81,7.41,7.41,11.11,0,18.52,14.81,7.41,0,3.7,3.7,11.11,0,11.11,7.41,0,3.7,0,0,0,0,0,3.7,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,3.7,0,3.7,0,0,0,0,14.81,0,14.81,7.41,0,7.41,0,3.7,0,0,0,0,0,0,0,0,0,0,7.41,7.41,0,0,0,0,0,0,0,0,0,0,639
"650","1622.txt",1,29,68.4,24.51,86.38,1,14.5,20.69,89.66,44.83,13.79,10.34,10.34,0,0,0,0,3.45,3.45,13.79,0,10.34,6.9,0,6.9,13.79,0,0,0,6.9,24.14,0,24.14,6.9,0,6.9,3.45,3.45,0,0,0,20.69,6.9,0,0,6.9,6.9,0,6.9,0,0,6.9,0,0,0,0,0,10.34,3.45,3.45,3.45,0,0,0,6.9,0,10.34,3.45,6.9,0,0,3.45,3.45,0,0,0,0,0,0,0,0,0,10.34,6.9,3.45,0,0,0,0,0,0,0,0,0,1622
"651","1144.txt",1,16,54.96,99,1,25.77,5.33,6.25,87.5,37.5,6.25,6.25,0,6.25,0,0,0,0,6.25,6.25,12.5,6.25,6.25,0,31.25,0,0,0,0,6.25,25,12.5,12.5,0,6.25,6.25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,18.75,12.5,6.25,0,0,6.25,0,25,0,6.25,6.25,6.25,0,0,0,6.25,0,0,0,0,0,0,0,0,0,18.75,18.75,0,0,0,0,0,0,0,0,0,0,1144
"652","2459.txt",1,10,92.84,99,93.3,25.77,10,20,100,40,10,10,0,10,0,0,0,0,10,10,10,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,20,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,30,20,0,20,0,0,0,0,10,30,0,0,30,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2459
"653","1150.txt",1,7,92.84,50,13.15,99,7,28.57,57.14,28.57,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,14.29,14.29,14.29,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,14.29,14.29,0,0,14.29,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,14.29,0,0,0,14.29,0,0,0,0,0,1150
"654","1636.txt",1,5,8.19,2.31,1,1,5,40,80,40,0,0,0,0,0,0,0,0,0,20,0,40,20,0,0,20,0,0,0,0,40,0,40,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,1636
"655","2317.txt",1,41,77.86,68.71,40.2,1,13.67,12.2,95.12,51.22,4.88,4.88,2.44,2.44,0,0,0,0,9.76,12.2,7.32,7.32,9.76,2.44,14.63,7.32,2.44,0,0,4.88,7.32,0,4.88,2.44,0,2.44,9.76,0,0,0,0,9.76,2.44,0,0,0,4.88,2.44,2.44,0,0,2.44,2.44,0,2.44,0,0,7.32,2.44,4.88,0,0,0,2.44,7.32,4.88,12.2,2.44,9.76,2.44,0,0,2.44,0,0,2.44,0,0,0,0,0,0,17.07,4.88,4.88,0,0,4.88,2.44,0,0,0,0,0,2317
"656","2471.txt",1,16,37.39,99,35.37,25.77,8,18.75,87.5,56.25,25,25,0,12.5,6.25,6.25,0,0,0,18.75,6.25,6.25,6.25,0,31.25,6.25,6.25,0,0,0,0,0,0,0,0,0,37.5,0,0,6.25,0,6.25,0,6.25,0,0,0,0,6.25,0,6.25,0,0,0,0,0,0,18.75,18.75,0,0,0,0,12.5,18.75,6.25,25,6.25,6.25,12.5,0,0,0,0,0,0,0,0,0,0,0,0,37.5,6.25,6.25,0,0,0,6.25,0,0,18.75,0,0,2471
"657","1178.txt",1,5,92.84,50,1,1,5,100,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,1178
"658","2465.txt",1,21,96.41,68.29,68.01,1,21,0,95.24,61.9,9.52,4.76,0,0,4.76,0,0,4.76,14.29,19.05,0,4.76,9.52,4.76,9.52,4.76,4.76,0,0,4.76,4.76,0,4.76,4.76,0,0,14.29,0,0,0,0,14.29,0,0,4.76,9.52,0,9.52,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,4.76,0,9.52,0,19.05,9.52,14.29,0,0,0,4.76,0,0,0,0,0,0,0,0,0,23.81,0,9.52,0,0,0,4.76,0,0,9.52,0,0,2465
"659","2303.txt",1,26,53.63,64.99,63.54,1,26,15.38,100,57.69,19.23,11.54,3.85,7.69,0,0,0,7.69,3.85,15.38,7.69,0,11.54,0,15.38,7.69,0,0,3.85,7.69,11.54,0,11.54,11.54,0,0,7.69,0,0,0,0,11.54,0,0,3.85,3.85,3.85,7.69,0,0,0,0,0,0,0,0,0,15.38,7.69,0,0,7.69,0,0,11.54,7.69,15.38,0,3.85,11.54,0,0,0,0,0,0,0,0,0,0,0,0,15.38,3.85,3.85,0,0,0,0,7.69,0,0,0,0,2303
"660","1839.txt",1,37,46.8,86.02,92.7,75.85,18.5,10.81,100,64.86,18.92,8.11,0,8.11,0,0,0,10.81,10.81,13.51,13.51,5.41,8.11,0,24.32,10.81,5.41,0,2.7,0,8.11,5.41,2.7,2.7,0,0,8.11,0,0,0,0,10.81,2.7,2.7,0,0,0,5.41,0,0,0,0,0,0,0,0,0,16.22,8.11,0,2.7,5.41,0,0,18.92,5.41,21.62,2.7,8.11,10.81,0,0,0,0,0,0,0,0,0,0,0,0,13.51,5.41,5.41,0,0,0,0,0,0,2.7,0,0,1839
"661","375.txt",1,22,20.93,8.65,99,99,22,27.27,95.45,59.09,9.09,4.55,4.55,0,0,0,0,4.55,0,18.18,9.09,9.09,18.18,4.55,18.18,13.64,0,4.55,0,0,18.18,13.64,4.55,0,4.55,0,0,0,0,0,0,18.18,9.09,0,0,4.55,0,4.55,4.55,0,0,4.55,0,0,0,0,0,4.55,0,0,0,4.55,0,0,4.55,4.55,22.73,0,13.64,9.09,0,0,0,0,0,0,0,0,0,0,0,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,375
"662","413.txt",1,22,12.85,18.16,31.94,1,22,27.27,95.45,36.36,9.09,4.55,4.55,0,0,0,0,4.55,0,4.55,9.09,13.64,4.55,4.55,22.73,4.55,0,4.55,0,0,31.82,9.09,22.73,9.09,0,9.09,4.55,0,0,0,0,27.27,0,4.55,0,13.64,4.55,4.55,4.55,0,0,0,0,0,0,0,0,22.73,4.55,13.64,9.09,0,0,4.55,9.09,4.55,9.09,0,4.55,4.55,9.09,0,0,0,0,0,4.55,0,0,0,4.55,0,31.82,0,4.55,0,22.73,0,0,0,0,4.55,0,0,413
"663","1187.txt",1,13,92.84,77.92,94.81,1,6.5,30.77,84.62,46.15,15.38,7.69,0,7.69,0,0,0,7.69,7.69,15.38,0,0,7.69,0,23.08,15.38,7.69,0,0,7.69,15.38,0,15.38,0,0,7.69,7.69,0,0,0,0,15.38,7.69,0,0,0,0,7.69,15.38,7.69,0,7.69,0,0,0,0,0,23.08,7.69,7.69,15.38,0,0,0,15.38,0,15.38,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,15.38,7.69,0,0,0,0,0,0,0,7.69,0,0,1187
"664","1193.txt",1,32,22.13,62.28,35.37,99,32,12.5,90.62,62.5,15.62,9.38,9.38,0,0,0,0,6.25,6.25,9.38,9.38,3.12,18.75,0,15.62,9.38,0,0,0,0,9.38,9.38,0,0,0,0,18.75,0,0,0,0,18.75,3.12,0,6.25,6.25,3.12,6.25,3.12,0,0,3.12,0,0,0,0,0,15.62,12.5,0,3.12,0,0,0,12.5,0,6.25,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,3.12,3.12,0,0,0,0,0,0,0,0,0,0,1193
"665","407.txt",1,42,92.84,76.25,80.64,25.77,21,9.52,92.86,57.14,9.52,2.38,0,2.38,0,0,0,7.14,11.9,19.05,9.52,4.76,4.76,2.38,19.05,4.76,0,0,0,2.38,4.76,2.38,2.38,2.38,0,0,9.52,0,0,0,0,7.14,2.38,0,0,0,2.38,2.38,2.38,2.38,0,0,2.38,0,2.38,0,0,9.52,7.14,0,4.76,0,0,0,14.29,4.76,21.43,0,11.9,9.52,0,0,0,0,0,0,0,0,0,0,0,0,4.76,2.38,0,0,0,0,0,0,0,0,0,2.38,407
"666","361.txt",1,29,98.55,84.96,69.96,99,7.25,24.14,93.1,44.83,10.34,3.45,0,3.45,0,0,0,6.9,10.34,17.24,0,0,6.9,0,17.24,3.45,0,0,0,0,24.14,20.69,3.45,3.45,0,0,10.34,0,0,0,0,24.14,6.9,3.45,3.45,3.45,6.9,3.45,0,0,0,0,6.9,0,3.45,0,0,17.24,6.9,3.45,3.45,0,3.45,0,17.24,3.45,17.24,3.45,13.79,3.45,0,0,3.45,0,0,0,0,0,0,0,0,0,13.79,10.34,3.45,0,0,0,0,0,0,0,0,0,361
"667","1805.txt",1,49,28.22,34.14,94.52,91.78,12.25,18.37,87.76,57.14,12.24,2.04,0,2.04,0,0,0,10.2,4.08,14.29,12.24,10.2,10.2,2.04,20.41,12.24,8.16,4.08,2.04,0,12.24,8.16,4.08,0,0,0,4.08,0,0,0,0,22.45,6.12,0,0,8.16,4.08,8.16,0,0,0,0,0,0,0,0,0,8.16,2.04,4.08,0,2.04,2.04,0,16.33,8.16,16.33,2.04,6.12,8.16,0,0,0,0,0,2.04,0,0,0,0,0,0,20.41,4.08,4.08,0,0,0,2.04,2.04,0,4.08,0,4.08,1805
"668","349.txt",1,35,1,4.35,62.17,25.77,17.5,14.29,94.29,68.57,20,2.86,2.86,0,0,0,0,17.14,5.71,2.86,20,8.57,11.43,5.71,20,8.57,0,2.86,0,0,5.71,2.86,2.86,0,2.86,0,2.86,0,0,0,0,14.29,0,0,2.86,2.86,0,11.43,2.86,0,2.86,0,0,0,0,0,0,5.71,0,0,5.71,0,0,5.71,14.29,5.71,11.43,2.86,0,8.57,5.71,0,0,0,0,0,0,0,0,0,0,0,8.57,5.71,2.86,0,0,0,0,0,0,0,0,0,349
"669","1811.txt",1,37,46.8,98.4,54.14,1,12.33,21.62,97.3,56.76,18.92,10.81,2.7,8.11,0,0,0,8.11,10.81,8.11,8.11,5.41,8.11,0,24.32,18.92,10.81,0,0,0,8.11,0,8.11,8.11,0,0,16.22,2.7,0,0,0,13.51,2.7,2.7,2.7,0,5.41,0,2.7,2.7,0,0,0,0,0,0,0,16.22,10.81,2.7,0,2.7,0,0,18.92,0,18.92,2.7,8.11,10.81,5.41,2.7,2.7,0,0,0,0,0,0,0,0,0,10.81,2.7,5.41,0,0,0,2.7,0,0,0,0,0,1811
"670","1810.txt",1,16,99,89.42,1,1,16,31.25,81.25,62.5,12.5,6.25,0,6.25,0,0,0,6.25,6.25,31.25,6.25,0,6.25,0,12.5,0,0,0,0,0,12.5,0,12.5,6.25,6.25,0,6.25,0,0,0,0,12.5,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,12.5,6.25,0,0,0,6.25,0,12.5,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,1810
"671","348.txt",1,52,37.39,77.92,10.47,1,10.4,13.46,96.15,51.92,17.31,13.46,5.77,0,7.69,0,0,3.85,3.85,15.38,9.62,7.69,5.77,3.85,25,7.69,1.92,3.85,0,0,9.62,0,9.62,0,5.77,1.92,13.46,0,0,0,0,11.54,1.92,5.77,3.85,0,0,0,1.92,0,0,1.92,1.92,1.92,0,0,0,7.69,1.92,1.92,3.85,0,1.92,5.77,19.23,0,9.62,3.85,3.85,3.85,3.85,3.85,1.92,0,5.77,1.92,3.85,3.85,0,0,0,0,21.15,5.77,1.92,0,0,1.92,1.92,0,0,9.62,0,0,348
"672","1804.txt",1,44,31.44,24.76,85.21,1,44,29.55,88.64,59.09,20.45,6.82,2.27,0,0,0,4.55,13.64,4.55,11.36,9.09,0,9.09,4.55,15.91,2.27,0,2.27,0,0,11.36,0,11.36,6.82,2.27,0,11.36,0,0,0,0,18.18,0,6.82,0,0,0,11.36,0,0,0,0,2.27,0,2.27,0,0,9.09,0,0,4.55,0,4.55,0,13.64,0,13.64,4.55,6.82,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,2.27,2.27,0,0,0,0,0,0,0,0,0,1804
"673","406.txt",1,15,8.19,50,43.37,1,15,33.33,100,60,13.33,6.67,6.67,0,0,0,0,6.67,6.67,13.33,13.33,20,13.33,0,20,13.33,0,6.67,0,0,26.67,0,26.67,13.33,0,13.33,6.67,0,0,0,0,20,0,6.67,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,6.67,13.33,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,13.33,6.67,6.67,0,0,0,0,0,0,0,0,0,406
"674","1192.txt",1,36,68.15,95.2,11.8,1,18,27.78,80.56,41.67,11.11,8.33,0,0,8.33,0,0,2.78,5.56,8.33,8.33,2.78,5.56,0,11.11,16.67,2.78,2.78,2.78,8.33,13.89,2.78,11.11,8.33,0,0,8.33,0,0,0,0,11.11,2.78,5.56,0,0,2.78,0,0,0,0,0,0,0,0,0,0,2.78,0,2.78,2.78,2.78,0,0,11.11,2.78,11.11,0,5.56,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,11.11,5.56,2.78,0,0,0,0,2.78,0,0,0,0,1192
"675","360.txt",1,22,1.8,67.52,85.21,1,11,13.64,100,68.18,13.64,9.09,4.55,4.55,0,0,0,4.55,4.55,9.09,13.64,22.73,13.64,0,18.18,18.18,4.55,4.55,0,4.55,9.09,0,9.09,9.09,0,0,4.55,0,0,0,0,18.18,0,4.55,0,0,13.64,0,0,0,0,0,4.55,0,4.55,0,0,4.55,4.55,0,0,0,0,0,13.64,4.55,22.73,4.55,4.55,18.18,0,0,0,0,0,0,0,0,0,0,0,0,9.09,4.55,0,0,0,4.55,0,0,0,0,0,0,360
"676","374.txt",1,6,92.84,50,99,1,3,0,100,50,0,0,0,0,0,0,0,0,0,33.33,0,16.67,16.67,0,16.67,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,50,16.67,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,16.67,0,0,0,0,0,374
"677","1838.txt",1,56,3.22,14.19,52.86,1,11.2,12.5,92.86,67.86,30.36,23.21,17.86,0,0,3.57,1.79,7.14,0,14.29,12.5,7.14,7.14,3.57,21.43,10.71,1.79,3.57,1.79,0,14.29,1.79,12.5,8.93,1.79,1.79,14.29,3.57,0,5.36,1.79,3.57,0,0,0,0,0,3.57,0,0,0,0,3.57,0,3.57,0,0,1.79,1.79,0,0,0,0,0,21.43,0,3.57,1.79,1.79,0,0,1.79,1.79,0,0,0,0,0,0,0,0,0,10.71,7.14,0,0,0,0,0,0,0,3.57,0,0,1838
